CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,BalanceSalaryRatio,ProductDensity,EngagementProductInteraction,AgeTenureInteraction,IsZeroBalance,ProductsPerCreditCard,Exited
632.0,Germany,Male,36,4.0,46531.44,2,1,0,5788.2,8.037628687901611,0.4,0,180.0,0,1.0,1
675.0,France,Male,76,6.0,0.0,2,1,0,114145.92,0.0,0.2857142857142857,0,532.0,1,1.0,0
736.0,France,Female,47,3.0,64625.82,1,1,1,34845.38,1.8545920695349132,0.25,1,188.0,0,0.5,0
759.0,France,Male,50,2.0,99228.38,2,1,0,135666.71,0.7314074955639777,0.6666666666666666,0,150.0,0,1.0,0
749.0,Spain,Male,76,6.0,0.0,1,1,0,113337.54,0.0,0.14285714285714285,0,532.0,1,0.5,0
624.0,Germany,Male,69,1.0,0.0,2,0,1,31726.4,0.0,1.0,2,138.0,1,2.0,1
754.0,Germany,Male,73,2.0,0.0,1,1,1,150258.89,0.0,0.3333333333333333,1,219.0,1,0.5,0
850.0,Germany,Male,52,8.0,0.0,1,1,1,146180.85,0.0,0.1111111111111111,1,468.0,1,0.5,0
637.0,Spain,Female,60,4.0,131268.68,1,0,1,177520.2,0.739453541323515,0.2,1,300.0,0,1.0,0
417.0,France,Male,43,5.0,0.0,2,1,1,8924.57,0.0,0.3333333333333333,2,258.0,1,1.0,0
376.0,Spain,Male,85,0.0,74719.58,2,1,1,43007.58,1.7373179956185487,2.0,2,85.0,0,1.0,1
552.0,Spain,Male,32,1.0,0.0,2,1,1,69303.3,0.0,1.0,2,64.0,1,1.0,0
749.0,Germany,Male,62,10.0,92087.06,2,0,0,125196.1,0.7355366857539032,0.18181818181818182,0,682.0,0,2.0,1
585.0,France,Female,47,3.0,0.0,2,1,0,160285.59,0.0,0.5,0,188.0,1,1.0,1
534.0,France,Male,51,9.0,49221.13,2,0,1,62725.83,0.7846902194802446,0.2,2,510.0,0,2.0,0
603.0,France,Male,59,8.0,0.0,2,1,0,90732.3,0.0,0.2222222222222222,0,531.0,1,1.0,0
653.0,Germany,Male,40,6.0,81854.0,2,1,0,705.19,115.90931618969398,0.2857142857142857,0,280.0,0,1.0,0
627.0,Spain,Male,54,2.0,73468.67,2,0,0,187813.83,0.39117608550932853,0.6666666666666666,0,162.0,0,2.0,0
656.0,Spain,Male,34,9.0,120978.57,1,0,1,35982.52,3.362054907357591,0.1,1,340.0,0,1.0,0
498.0,Germany,Male,66,7.0,173442.19,2,1,0,16608.93,10.44207832302725,0.25,0,528.0,0,1.0,1
754.0,France,Male,61,6.0,0.0,2,1,1,104132.72,0.0,0.2857142857142857,2,427.0,1,1.0,0
659.0,Germany,Female,64,4.0,0.0,2,1,0,35413.78,0.0,0.4,0,320.0,1,1.0,0
599.0,Germany,Female,73,5.0,48005.22,1,1,1,127484.4,0.3765546486107429,0.16666666666666666,1,438.0,0,0.5,0
711.0,France,Female,62,10.0,75136.85,2,1,1,81771.42,0.9188532025834628,0.18181818181818182,2,682.0,0,1.0,1
810.0,France,Male,39,9.0,66588.75,2,1,0,41209.03,1.615838425742471,0.2,0,390.0,0,1.0,0
529.0,France,Female,49,6.0,95197.45,1,1,1,46315.39,2.055372838858987,0.14285714285714285,1,343.0,0,0.5,0
800.0,France,Male,57,2.0,79374.93,2,1,0,83226.5,0.9537103721726592,0.6666666666666666,0,171.0,0,1.0,0
634.0,France,Male,55,8.0,0.0,1,0,1,108169.05,0.0,0.1111111111111111,1,495.0,1,1.0,0
580.0,France,Male,53,1.0,108719.15,1,1,0,27565.05,3.9439509831840254,0.5,0,106.0,0,0.5,0
613.0,Spain,Male,86,7.0,0.0,1,1,0,101061.26,0.0,0.125,0,688.0,1,0.5,1
687.0,Germany,Female,63,2.0,45905.28,1,1,1,71255.68,0.6442242327315839,0.3333333333333333,1,189.0,0,0.5,1
740.0,Spain,Male,60,3.0,0.0,3,0,0,156038.42,0.0,0.75,0,240.0,1,3.0,0
414.0,Spain,Male,62,10.0,192049.26,2,0,1,47971.23,4.003342350355612,0.18181818181818182,2,682.0,0,2.0,0
627.0,France,Female,61,2.0,0.0,1,0,1,105120.44,0.0,0.3333333333333333,1,183.0,1,1.0,1
784.0,Germany,Female,49,5.0,0.0,2,1,0,9332.93,0.0,0.3333333333333333,0,294.0,1,1.0,1
712.0,Germany,Female,63,3.0,59936.42,3,0,0,191262.83,0.31337038477165285,0.75,0,252.0,0,3.0,1
551.0,France,Male,70,8.0,0.0,1,1,1,61847.62,0.0,0.1111111111111111,1,630.0,1,0.5,0
679.0,France,Female,73,0.0,0.0,2,1,1,80306.51,0.0,2.0,2,73.0,1,1.0,0
832.0,Spain,Male,49,5.0,0.0,1,1,0,105780.09,0.0,0.16666666666666666,0,294.0,1,0.5,0
678.0,France,Female,55,1.0,70809.33,2,1,1,185875.77,0.38094771067950023,1.0,2,110.0,0,1.0,0
620.0,France,Male,57,8.0,68185.89,2,0,0,99103.99,0.6880167184316349,0.2222222222222222,0,513.0,0,2.0,0
564.0,France,Male,51,1.0,0.0,1,1,1,165847.56,0.0,0.5,1,102.0,1,0.5,0
473.0,Spain,Male,51,2.0,0.0,2,0,0,88497.9,0.0,0.6666666666666666,0,153.0,1,2.0,0
632.0,France,Female,60,9.0,0.0,2,1,0,126586.48,0.0,0.2,0,600.0,1,1.0,0
564.0,France,Male,49,0.0,151541.97,1,0,0,27037.78,5.604615666831122,1.0,0,49.0,0,1.0,1
691.0,France,Male,44,3.0,67194.43,1,0,1,112515.65,0.5971954372975021,0.25,1,176.0,0,1.0,0
682.0,Spain,Female,43,1.0,0.0,2,1,0,115110.6,0.0,1.0,0,86.0,1,1.0,0
565.0,Germany,Male,41,5.0,0.0,2,0,0,105149.28,0.0,0.3333333333333333,0,246.0,1,2.0,0
527.0,Germany,Female,63,4.0,125921.27,1,0,0,168380.05,0.7478351631611753,0.2,0,315.0,0,1.0,0
676.0,Spain,Female,77,8.0,44431.41,1,1,0,172436.82,0.257666270659186,0.1111111111111111,0,693.0,0,0.5,1
692.0,France,Female,53,4.0,90056.81,1,1,1,156274.52,0.5762694630611371,0.2,1,265.0,0,0.5,1
814.0,France,Male,49,0.0,42452.19,1,1,0,151081.97,0.2809859377268001,1.0,0,49.0,0,0.5,0
710.0,Spain,Male,43,2.0,0.0,1,0,0,949.65,0.0,0.3333333333333333,0,129.0,1,1.0,1
645.0,France,Female,41,0.0,53861.25,1,0,1,15560.34,3.461221848504049,1.0,1,41.0,0,1.0,0
709.0,Germany,Male,71,1.0,51551.72,1,0,0,169367.65,0.3043758098089582,0.5,0,142.0,0,1.0,1
731.0,Germany,Female,37,3.0,0.0,1,1,1,25534.29,0.0,0.25,1,148.0,1,0.5,1
699.0,Spain,Male,49,3.0,107795.89,2,1,0,30714.2,3.5095291582018024,0.5,0,196.0,0,1.0,0
726.0,Spain,Female,51,9.0,0.0,1,1,0,59417.62,0.0,0.1,0,510.0,1,0.5,1
526.0,France,Male,47,10.0,93570.02,1,1,1,115141.9,0.8126425511256014,0.09090909090909091,1,517.0,0,0.5,0
504.0,Spain,Female,74,3.0,0.0,1,0,0,170245.91,0.0,0.25,0,296.0,1,1.0,0
727.0,France,Female,47,4.0,26069.27,1,0,0,182142.7,0.1431247416188427,0.2,0,235.0,0,1.0,0
350.0,France,Female,92,8.0,0.0,1,1,0,180310.28,0.0,0.1111111111111111,0,828.0,1,0.5,1
783.0,Germany,Female,44,5.0,154962.26,2,0,0,29138.15,5.318008932999075,0.3333333333333333,0,264.0,0,2.0,1
551.0,Germany,Female,87,9.0,60212.04,2,0,0,44938.15,1.339857117902764,0.2,0,870.0,0,2.0,0
670.0,France,Female,67,9.0,0.0,1,1,0,34634.67,0.0,0.1,0,670.0,1,0.5,1
570.0,Germany,Female,39,10.0,89392.03,2,0,1,65986.54,1.3546804442171962,0.18181818181818182,2,429.0,0,2.0,1
742.0,Germany,Female,69,8.0,130828.93,1,0,0,112808.22,1.159736145680291,0.1111111111111111,0,621.0,0,1.0,1
668.0,Spain,Male,40,3.0,0.0,1,0,0,50037.09,0.0,0.25,0,160.0,1,1.0,0
558.0,Germany,Male,48,6.0,63186.53,1,1,1,166753.82,0.3789187622882505,0.14285714285714285,1,336.0,0,0.5,0
600.0,Germany,Male,52,9.0,132392.07,1,1,0,173066.87,0.7649719731340081,0.1,0,520.0,0,0.5,0
850.0,France,Female,63,2.0,203057.17,1,1,1,148661.82,1.3658907452448434,0.3333333333333333,1,189.0,0,0.5,0
632.0,Germany,Male,51,9.0,53944.33,2,0,0,89667.2,0.6015993406804196,0.2,0,510.0,0,2.0,0
631.0,Germany,Female,54,0.0,60910.63,2,0,1,22463.84,2.711376088144852,2.0,2,54.0,0,2.0,0
820.0,France,Female,49,0.0,72848.08,2,1,0,65466.18,1.112741987664659,2.0,0,49.0,0,1.0,0
652.0,France,Male,56,4.0,69305.29,1,1,1,16204.54,4.276641815082989,0.2,1,280.0,0,0.5,0
721.0,France,Female,38,1.0,115043.67,1,0,0,73875.44,1.5572443664042284,0.5,0,76.0,0,1.0,0
488.0,France,Male,64,3.0,65953.84,1,1,1,103583.58,0.6367148469395734,0.25,1,256.0,0,0.5,0
694.0,France,Male,49,10.0,86765.45,2,1,1,73966.79,1.1730166603598675,0.18181818181818182,2,539.0,0,1.0,0
682.0,Germany,Female,50,2.0,188589.64,1,1,0,115503.42,1.632748253270308,0.3333333333333333,0,150.0,0,0.5,0
626.0,Germany,Male,53,7.0,80224.77,1,1,1,18993.13,4.2236612048038,0.125,1,424.0,0,0.5,0
673.0,France,Male,49,6.0,0.0,1,1,1,97540.35,0.0,0.14285714285714285,1,343.0,1,0.5,1
536.0,Spain,Female,61,0.0,0.0,2,1,0,106350.46,0.0,2.0,0,61.0,1,1.0,0
693.0,Spain,Male,81,9.0,118614.42,1,1,0,32887.4,3.606573138249352,0.1,0,810.0,0,0.5,0
694.0,Germany,Female,55,5.0,0.0,2,1,1,73778.02,0.0,0.3333333333333333,2,330.0,1,1.0,0
564.0,France,Female,36,7.0,126645.94,2,1,0,42975.7,2.9468512007669276,0.25,0,288.0,0,1.0,0
613.0,Spain,Female,41,8.0,44167.95,1,1,0,66156.38,0.6676193948430242,0.1111111111111111,0,369.0,0,0.5,0
850.0,Spain,Female,50,0.0,0.0,1,1,0,188096.84,0.0,1.0,0,50.0,1,0.5,0
502.0,France,Female,61,3.0,0.0,2,1,1,135869.85,0.0,0.5,2,244.0,1,1.0,0
540.0,France,Female,43,6.0,102887.21,2,1,0,34197.22,3.0085545388034816,0.2857142857142857,0,301.0,0,1.0,0
679.0,France,Male,67,0.0,109202.45,2,1,1,118006.9,0.9253825379487306,2.0,2,67.0,0,1.0,0
802.0,France,Male,41,5.0,226810.98,1,1,0,28672.73,7.910061927764543,0.16666666666666666,0,246.0,0,0.5,0
594.0,Germany,Male,67,10.0,0.0,2,1,1,63637.05,0.0,0.18181818181818182,2,737.0,1,1.0,0
669.0,Spain,Female,62,5.0,0.0,1,0,0,170430.34,0.0,0.16666666666666666,0,372.0,1,1.0,0
652.0,France,Female,31,10.0,135151.5,1,1,1,57262.36,2.3601741148266537,0.09090909090909091,1,341.0,0,0.5,0
574.0,Spain,Male,59,2.0,78419.26,1,0,1,137276.87,0.5712447315798241,0.3333333333333333,1,177.0,0,1.0,0
360.0,France,Male,39,2.0,91383.03,2,1,1,36064.18,2.5338298602696563,0.6666666666666666,2,117.0,0,1.0,0
625.0,France,Female,61,3.0,0.0,2,0,0,156700.34,0.0,0.5,0,244.0,1,2.0,0
659.0,France,Female,67,0.0,109559.84,2,1,0,25564.9,4.285389522762742,2.0,0,67.0,0,1.0,0
739.0,France,Female,65,3.0,0.0,2,1,1,3496.88,0.0,0.5,2,260.0,1,1.0,0
778.0,Germany,Male,73,1.0,63182.13,2,1,1,163361.02,0.3867614394092336,1.0,2,146.0,0,1.0,1
554.0,Germany,Female,52,3.0,83100.06,2,1,0,108304.07,0.7672776537608073,0.5,0,208.0,0,1.0,1
556.0,Spain,Female,61,6.0,72526.44,1,0,0,142865.39,0.5076522196718206,0.14285714285714285,0,427.0,0,1.0,0
850.0,Spain,Female,33,4.0,58641.78,2,0,1,172096.27,0.3407478805445316,0.4,2,165.0,0,2.0,0
770.0,France,Female,50,8.0,207775.55,2,1,1,148127.42,1.402671749283493,0.2222222222222222,2,450.0,0,1.0,0
659.0,France,Female,45,9.0,62046.84,1,1,0,161994.28,0.383016344673746,0.1,0,450.0,0,0.5,0
638.0,Germany,Male,43,4.0,131430.33,1,0,1,118332.34,1.11067878249697,0.2,1,215.0,0,1.0,1
633.0,Spain,Male,54,1.0,133043.5,2,0,0,72227.01,1.8419931547331847,1.0,0,108.0,0,2.0,0
596.0,Spain,Female,43,4.0,85960.99,2,1,0,48225.96,1.782426053808907,0.4,0,215.0,0,1.0,0
584.0,France,Female,49,4.0,0.0,1,0,0,62894.22,0.0,0.2,0,245.0,1,1.0,1
718.0,France,Male,58,2.0,73951.67,1,1,0,90204.5,0.8198133151526237,0.3333333333333333,0,174.0,0,0.5,1
598.0,Germany,Male,49,1.0,29884.57,3,0,1,99464.25,0.3004523690434599,1.5,3,98.0,0,3.0,0
641.0,Germany,Female,51,7.0,0.0,1,1,1,147047.93,0.0,0.125,1,408.0,1,0.5,0
710.0,France,Male,71,3.0,50040.84,1,0,1,147348.03,0.33960752914355796,0.25,1,284.0,0,1.0,0
850.0,Spain,Female,54,1.0,72165.5,1,1,0,7133.13,10.11552915351977,0.5,0,108.0,0,0.5,0
520.0,Spain,Male,71,2.0,24391.19,1,1,1,11316.54,2.155167112287652,0.3333333333333333,1,213.0,0,0.5,0
637.0,France,Female,60,4.0,0.0,2,0,0,169018.1,0.0,0.4,0,300.0,1,2.0,0
653.0,Spain,Female,43,8.0,123836.25,2,1,1,16589.04,7.464493756494861,0.2222222222222222,2,387.0,0,1.0,0
658.0,Spain,Male,57,8.0,133260.41,1,1,1,197674.23,0.674138130508309,0.1111111111111111,1,513.0,0,0.5,0
630.0,Germany,Male,66,1.0,79892.0,2,0,1,178456.34,0.447681221741846,1.0,2,132.0,0,2.0,0
625.0,Germany,Male,60,0.0,147091.63,1,1,0,70590.86,2.0836910941289832,1.0,0,60.0,0,0.5,1
461.0,France,Female,61,6.0,60032.66,1,1,1,130669.97,0.45941849211037467,0.14285714285714285,1,427.0,0,0.5,0
575.0,France,Male,67,6.0,200756.76,2,1,0,177539.58,1.1307654847134105,0.2857142857142857,0,469.0,0,1.0,0
524.0,Spain,Female,42,10.0,93523.0,1,1,1,23950.91,3.904615540055052,0.09090909090909091,1,462.0,0,0.5,0
733.0,Germany,Female,53,3.0,193187.46,2,0,1,18751.11,10.302171862259767,0.5,2,212.0,0,2.0,0
690.0,Germany,Male,60,1.0,65067.21,2,0,0,97079.45,0.6702400946843572,1.0,0,120.0,0,2.0,1
717.0,France,Female,46,10.0,151003.39,1,1,1,171899.0,0.8784374054682956,0.09090909090909091,1,506.0,0,0.5,0
547.0,Spain,Male,50,9.0,100084.09,2,1,1,27234.75,3.6747322911981493,0.2,2,500.0,0,1.0,1
697.0,Spain,Male,38,9.0,0.0,1,1,0,14051.67,0.0,0.1,0,380.0,1,0.5,0
611.0,Germany,Female,56,8.0,107944.32,1,1,1,105581.25,1.0223718475406616,0.1111111111111111,1,504.0,0,0.5,1
672.0,Germany,Male,40,5.0,123395.32,2,1,0,78874.29,1.5644357060367071,0.3333333333333333,0,240.0,0,1.0,0
592.0,France,Male,53,4.0,0.0,2,1,0,196112.32,0.0,0.4,0,265.0,1,1.0,0
601.0,Germany,Male,42,1.0,72050.02,2,0,0,187949.82,0.38334506867275175,1.0,0,84.0,0,2.0,0
502.0,Spain,Male,39,6.0,138812.55,1,1,0,67649.82,2.0518975231933623,0.14285714285714285,0,273.0,0,0.5,0
506.0,Germany,Female,54,10.0,74860.92,2,0,1,55907.46,1.3389909147917864,0.18181818181818182,2,594.0,0,2.0,0
538.0,Germany,Male,61,6.0,105273.55,4,1,0,34389.09,3.0611594793732735,0.5714285714285714,0,427.0,0,2.0,1
719.0,France,Female,49,1.0,61918.9,1,1,1,195270.78,0.3170908771354468,0.5,1,98.0,0,0.5,1
533.0,France,Female,55,8.0,192352.66,1,1,1,150921.6,1.2745119683864443,0.1111111111111111,1,495.0,0,0.5,0
661.0,Spain,Female,67,8.0,0.0,2,1,1,156334.11,0.0,0.2222222222222222,2,603.0,1,1.0,0
657.0,Germany,Male,36,3.0,0.0,2,1,1,143130.7,0.0,0.5,2,144.0,1,1.0,0
501.0,France,Female,75,5.0,43943.8,1,1,0,169488.91,0.2592708911108632,0.16666666666666666,0,450.0,0,0.5,1
691.0,France,Male,56,4.0,62448.07,1,0,1,137618.25,0.45377423579913423,0.2,1,280.0,0,1.0,0
730.0,Germany,Male,55,8.0,52350.79,2,1,0,197489.31,0.2650802968510202,0.2222222222222222,0,495.0,0,1.0,0
724.0,Germany,Male,54,4.0,0.0,1,1,0,17631.15,0.0,0.2,0,270.0,1,0.5,1
667.0,France,Male,49,,0.0,2,1,1,78117.29,0.0,0.3333333333333333,2,294.0,1,1.0,0
663.0,France,Female,49,6.0,0.0,2,1,0,171810.08,0.0,0.2857142857142857,0,343.0,1,1.0,0
508.0,France,Male,49,10.0,0.0,3,1,0,89558.06,0.0,0.2727272727272727,0,539.0,1,1.5,0
706.0,Germany,Male,49,6.0,47187.82,2,1,1,85307.77,0.5531414882666811,0.2857142857142857,2,343.0,0,1.0,0
669.0,France,Male,36,8.0,77250.16,1,1,0,37241.6,2.0742418628130155,0.1111111111111111,0,324.0,0,0.5,0
850.0,Germany,Female,69,0.0,0.0,2,1,0,52129.29,0.0,2.0,0,69.0,1,1.0,0
745.0,France,Male,35,8.0,47734.32,2,0,1,175401.2,0.27214208259645545,0.2222222222222222,2,315.0,0,2.0,0
688.0,Germany,Male,57,7.0,0.0,2,0,1,132776.96,0.0,0.25,2,456.0,1,2.0,0
731.0,Spain,Male,45,1.0,144110.92,1,1,1,64156.17,2.2462169076347975,0.5,1,90.0,0,0.5,0
551.0,France,Male,88,4.0,0.0,1,0,0,182343.0,0.0,0.2,0,440.0,1,1.0,0
630.0,Germany,Male,51,8.0,76341.84,2,1,0,122684.57,0.6222560648330524,0.2222222222222222,0,459.0,0,1.0,0
596.0,Germany,Male,73,8.0,70568.58,1,1,0,129653.04,0.5442836952863174,0.1111111111111111,0,657.0,0,0.5,1
598.0,France,Male,62,4.0,80359.6,1,1,0,54184.59,1.4830437391195705,0.2,0,310.0,0,0.5,0
850.0,France,Male,44,4.0,78178.9,1,1,0,164050.59,0.47655069969148117,0.2,0,220.0,0,0.5,0
577.0,Germany,Male,53,1.0,0.0,1,1,1,163359.38,0.0,0.5,1,106.0,1,0.5,0
595.0,France,Male,71,6.0,140004.42,2,0,0,109083.07,1.2834543118899029,0.2857142857142857,0,497.0,0,2.0,0
610.0,Germany,Male,77,1.0,55164.53,1,1,0,140354.06,0.3930355628076394,0.5,0,154.0,0,0.5,0
684.0,France,Female,61,1.0,189480.52,1,0,1,33645.03,5.6315862525237,0.5,1,122.0,0,1.0,0
555.0,France,Female,62,7.0,68534.81,1,0,0,127863.91,0.5359938860473917,0.125,0,496.0,0,1.0,0
621.0,Germany,Male,54,1.0,0.0,1,1,1,58609.69,0.0,0.5,1,108.0,1,0.5,0
724.0,Spain,Female,52,5.0,202740.14,1,0,0,18430.34,10.999750425091177,0.16666666666666666,0,312.0,0,1.0,0
644.0,Germany,Male,57,4.0,0.0,1,0,1,76259.96,0.0,0.2,1,285.0,1,1.0,0
705.0,Germany,Male,58,7.0,58201.74,1,1,0,26312.11,2.2118913347757068,0.125,0,464.0,0,0.5,0
615.0,Spain,Female,44,5.0,58926.57,1,1,1,10573.13,5.572710946432473,0.16666666666666666,1,264.0,0,0.5,0
551.0,Spain,Female,62,1.0,59150.99,1,1,0,8282.85,7.140519203027577,0.5,0,124.0,0,0.5,1
410.0,Germany,Male,48,8.0,55041.51,2,0,1,12299.15,4.474864940671456,0.2222222222222222,2,432.0,0,2.0,0
,France,Male,51,4.0,147007.4,2,0,0,29933.31,4.911000119929271,0.4,0,255.0,0,2.0,0
714.0,Spain,Male,55,8.0,130907.98,1,1,1,18535.51,7.062169739611178,0.1111111111111111,1,495.0,0,0.5,0
672.0,Spain,Male,55,4.0,79357.21,1,0,0,136087.36,0.5831300340455275,0.2,0,275.0,0,1.0,0
700.0,France,Male,50,3.0,168617.14,1,1,0,184402.51,0.9143922477397529,0.25,0,200.0,0,0.5,0
711.0,Germany,Male,51,4.0,0.0,4,1,0,163304.57,0.0,0.8,0,255.0,1,2.0,1
633.0,Germany,Female,81,6.0,0.0,1,1,1,82691.45,0.0,0.14285714285714285,1,567.0,1,0.5,0
658.0,Spain,Male,40,7.0,76233.62,1,0,1,149134.07,0.5111716513091119,0.125,1,320.0,0,1.0,0
539.0,France,Female,58,2.0,79667.39,2,1,0,94073.56,0.8468537083776954,0.6666666666666666,0,174.0,0,1.0,1
495.0,Germany,Male,54,9.0,57499.42,4,0,1,60357.63,0.9526296405335907,0.4,4,540.0,0,4.0,1
524.0,France,Male,52,8.0,70512.76,2,1,0,110068.37,0.6406210919531927,0.2222222222222222,0,468.0,0,1.0,0
613.0,Germany,Male,79,8.0,86566.68,2,1,0,49219.07,1.7587679172337625,0.2222222222222222,0,711.0,0,1.0,0
574.0,Spain,Female,59,10.0,88928.7,2,1,0,126682.77,0.7019738992611286,0.18181818181818182,0,649.0,0,1.0,0
806.0,France,Male,77,7.0,126587.33,2,1,1,39720.49,3.186872647526566,0.25,2,616.0,0,1.0,0
478.0,France,Male,71,2.0,0.0,2,1,1,167492.17,0.0,0.6666666666666666,2,213.0,1,1.0,0
847.0,France,Male,39,8.0,127535.15,2,1,0,184243.58,0.6922057083036038,0.2222222222222222,0,351.0,0,1.0,0
553.0,France,Male,61,1.0,74304.14,2,0,1,141549.16,0.5249315154430062,1.0,2,122.0,0,2.0,1
736.0,Germany,Male,58,5.0,0.0,1,1,0,31403.09,0.0,0.16666666666666666,0,348.0,1,0.5,0
493.0,France,Male,53,0.0,0.0,2,1,0,49112.71,0.0,2.0,0,53.0,1,1.0,0
754.0,France,Male,57,8.0,113674.25,1,0,1,182778.32,0.6219207402675532,0.1111111111111111,1,513.0,0,1.0,0
564.0,Spain,Female,53,3.0,100236.26,2,0,0,92229.62,1.086800240527495,0.5,0,212.0,0,2.0,0
644.0,Spain,Female,61,2.0,103070.55,2,1,1,76647.06,1.3447248371322118,0.6666666666666666,2,183.0,0,1.0,0
558.0,Spain,Female,52,3.0,87560.58,1,0,0,107251.07,0.8163999072465454,0.25,0,208.0,0,1.0,0
445.0,France,Male,49,10.0,109048.76,1,1,0,124151.72,0.8783437044311232,0.09090909090909091,0,539.0,0,0.5,0
850.0,Spain,Female,46,3.0,37212.81,4,1,0,80209.01,0.4639422186831793,1.0,0,184.0,0,2.0,0
632.0,Spain,Female,61,10.0,55410.9,1,0,1,124683.66,0.4444083177513577,0.09090909090909091,1,671.0,0,1.0,0
680.0,France,Female,47,6.0,43959.41,1,1,1,104254.8,0.42164953892253476,0.14285714285714285,1,329.0,0,0.5,0
593.0,Germany,Male,70,7.0,67294.44,1,0,0,83432.9,0.8065599234843391,0.125,0,560.0,0,1.0,1
686.0,Spain,Female,77,1.0,165715.23,2,0,1,72353.5,2.2903237531874314,1.0,2,154.0,0,2.0,0
767.0,Germany,Female,63,4.0,0.0,1,0,1,97468.23,0.0,0.2,1,315.0,1,1.0,0
540.0,Germany,Male,65,0.0,96159.27,2,1,0,148788.0,0.6462794292588834,2.0,0,65.0,0,1.0,1
834.0,Germany,Male,51,5.0,0.0,1,1,0,51979.21,0.0,0.16666666666666666,0,306.0,1,0.5,0
627.0,France,Male,67,7.0,0.0,2,1,0,199165.36,0.0,0.25,0,536.0,1,1.0,0
611.0,France,Male,41,4.0,132945.73,2,1,0,5898.36,22.535619118006025,0.4,0,205.0,0,1.0,0
831.0,Spain,Male,72,2.0,66565.2,1,1,0,64268.77,1.035715547138258,0.3333333333333333,0,216.0,0,0.5,0
529.0,France,Female,54,1.0,0.0,1,0,1,137047.53,0.0,0.5,1,108.0,1,1.0,0
640.0,Spain,Female,35,1.0,73266.29,2,1,1,179355.75,0.40849474580689044,1.0,2,70.0,0,1.0,0
600.0,Germany,Male,76,1.0,134385.54,1,1,0,94068.74,1.428573524281028,0.5,0,152.0,0,0.5,1
780.0,France,Male,49,1.0,0.0,2,0,1,27147.87,0.0,1.0,2,98.0,1,2.0,0
678.0,France,Female,72,10.0,0.0,1,1,1,108163.28,0.0,0.09090909090909091,1,792.0,1,0.5,0
518.0,Spain,Male,49,6.0,0.0,1,1,1,96925.76,0.0,0.14285714285714285,1,343.0,1,0.5,0
572.0,France,Female,57,10.0,137561.41,2,1,1,10203.95,13.479871042974242,0.18181818181818182,2,627.0,0,1.0,0
527.0,Germany,Female,86,5.0,0.0,2,1,1,144302.47,0.0,0.3333333333333333,2,516.0,1,1.0,1
728.0,Germany,Female,48,5.0,0.0,2,1,1,68929.3,0.0,0.3333333333333333,2,288.0,1,1.0,0
560.0,Spain,Male,78,10.0,77908.09,1,0,1,117156.81,0.6649841781781343,0.09090909090909091,1,858.0,0,1.0,0
720.0,France,Male,38,4.0,44233.77,1,1,1,179023.27,0.2470825324409925,0.2,1,190.0,0,0.5,0
597.0,Germany,Male,54,9.0,157292.39,1,0,1,95771.16,1.6423602641936865,0.1,1,540.0,0,1.0,1
667.0,Spain,Male,63,4.0,0.0,1,1,0,31715.59,0.0,0.2,0,315.0,1,0.5,1
782.0,Germany,Male,53,9.0,77434.8,1,1,0,31957.82,2.422955540911711,0.1,0,530.0,0,0.5,1
636.0,France,Female,74,10.0,127725.76,3,1,0,24183.72,5.281258579797491,0.2727272727272727,0,814.0,0,1.5,0
764.0,Germany,Female,42,9.0,0.0,2,0,1,80221.15,0.0,0.2,2,420.0,1,2.0,0
728.0,France,Male,68,5.0,0.0,2,1,0,80393.88,0.0,0.3333333333333333,0,408.0,1,1.0,0
808.0,France,Female,54,3.0,75572.43,2,1,0,98048.18,0.7707604489910064,0.5,0,216.0,0,1.0,0
618.0,France,Male,65,8.0,61123.77,1,0,0,112993.61,0.5409441211399375,0.1111111111111111,0,585.0,0,1.0,0
701.0,France,Female,66,1.0,0.0,1,1,1,193951.94,0.0,0.5,1,132.0,1,0.5,0
754.0,France,Male,70,0.0,37640.59,1,0,1,30654.83,1.2278444263293473,1.0,1,70.0,0,1.0,0
694.0,Germany,Female,73,9.0,0.0,2,1,1,60812.31,0.0,0.2,2,730.0,1,1.0,0
708.0,France,Female,63,9.0,0.0,2,1,0,131558.4,0.0,0.2,0,630.0,1,1.0,0
791.0,Germany,Male,48,4.0,89555.66,3,1,0,109217.22,0.8199699647183409,0.6,0,240.0,0,1.5,0
713.0,France,Female,63,5.0,0.0,1,1,1,114775.07,0.0,0.16666666666666666,1,378.0,1,0.5,0
648.0,France,Male,54,6.0,0.0,1,1,0,140147.63,0.0,0.14285714285714285,0,378.0,1,0.5,0
604.0,Spain,Male,59,10.0,0.0,1,0,0,63665.54,0.0,0.09090909090909091,0,649.0,1,1.0,0
614.0,Spain,Female,48,8.0,75660.6,2,1,1,164139.28,0.46095084034217565,0.2222222222222222,2,432.0,0,1.0,0
601.0,Spain,Female,55,8.0,0.0,1,1,1,116527.39,0.0,0.1111111111111111,1,495.0,1,0.5,0
674.0,Spain,Male,50,6.0,90882.55,1,1,0,76860.83,1.182414600328928,0.14285714285714285,0,350.0,0,0.5,0
679.0,Spain,Female,47,4.0,104094.27,2,0,1,192694.32,0.5402013396070023,0.4,2,235.0,0,2.0,0
